onset	duration	trialnr	blocknr	presentationnumber	stimnum	stim
29.772	200	1	1	1	54	stim054_animate_human_faces_2.png
29.972	200	2	1	2	3	stim003_animate_aquatic_crab_3.png
30.172	200	3	1	3	134	stim134_inanimate_fruits_pineapple_2.png
30.372	200	4	1	4	189	stim189_inanimate_tools_pan_1.png
30.572	200	5	1	5	10	stim010_animate_aquatic_seahorse_2.png
30.772	200	6	1	6	41	stim041_animate_human_baby_1.png
30.972	200	7	1	7	62	stim062_animate_insect_ant_2.png
31.172	200	8	1	8	5	stim005_animate_aquatic_fish_1.png
31.372	200	9	1	9	15	stim015_animate_aquatic_shark_3.png
31.572	200	10	1	10	175	stim175_inanimate_plants_tree_3.png
31.772	200	11	1	11	38	stim038_animate_bird_penguin_2.png
31.972	200	12	1	12	178	stim178_inanimate_plants_tulip_2.png
32.172	200	13	1	13	95	stim095_animate_mammal_monkey_3.png
32.372	200	14	1	14	194	stim194_inanimate_tools_scissors_2.png
32.572	200	15	1	15	30	stim030_animate_bird_parrot_2.png
32.772	200	16	1	16	87	stim087_animate_mammal_giraffe_3.png
32.972	200	17	1	17	120	stim120_inanimate_clothing_socks_4.png
33.172	200	18	1	18	182	stim182_inanimate_tools_broom_2.png
33.372	200	19	1	19	92	stim092_animate_mammal_kangaroo_4.png
33.572	200	20	1	20	72	stim072_animate_insect_butterfly_4.png
33.772	200	21	1	21	101	stim101_inanimate_clothing_gloves_1.png
33.972	200	22	1	22	68	stim068_animate_insect_bug_4.png
34.172	200	23	1	23	89	stim089_animate_mammal_kangaroo_1.png
34.372	200	24	1	24	59	stim059_animate_human_sports_3.png
34.572	200	25	1	25	53	stim053_animate_human_faces_1.png
34.772	200	26	1	26	91	stim091_animate_mammal_kangaroo_3.png
34.972	200	27	1	27	81	stim081_animate_mammal_cow_1.png
35.172	200	28	1	28	58	stim058_animate_human_sports_2.png
35.372	200	29	1	29	79	stim079_animate_insect_grasshopper_3.png
35.572	200	30	1	30	131	stim131_inanimate_fruits_grape_3.png
35.772	200	31	1	31	108	stim108_inanimate_clothing_hat_4.png
35.972	200	32	1	32	60	stim060_animate_human_sports_4.png
36.172	200	33	1	33	148	stim148_inanimate_furniture_chair_4.png
36.372	200	34	1	34	117	stim117_inanimate_clothing_socks_1.png
