onset	duration	trialnr	blocknr	presentationnumber	stimnum	stim
45.068	200	1	1	1	36	stim036_animate_bird_peacock_4.png
45.268	200	2	1	2	63	stim063_animate_insect_ant_3.png
45.468	200	3	1	3	7	stim007_animate_aquatic_fish_3.png
45.668	200	4	1	4	157	stim157_inanimate_furniture_table_1.png
45.868	200	5	1	5	115	stim115_inanimate_clothing_shirt_3.png
46.068	200	6	1	6	48	stim048_animate_human_child_4.png
46.268	200	7	1	7	180	stim180_inanimate_plants_tulip_4.png
46.468	200	8	1	8	31	stim031_animate_bird_parrot_3.png
46.668	200	9	1	9	190	stim190_inanimate_tools_pan_2.png
46.868	200	10	1	10	167	stim167_inanimate_plants_cactus_3.png
47.068	200	11	1	11	89	stim089_animate_mammal_kangaroo_1.png
47.268	200	12	1	12	21	stim021_animate_bird_chicken_1.png
47.468	200	13	1	13	60	stim060_animate_human_sports_4.png
47.668	200	14	1	14	69	stim069_animate_insect_butterfly_1.png
47.868	200	15	1	15	13	stim013_animate_aquatic_shark_1.png
48.068	200	16	1	16	82	stim082_animate_mammal_cow_2.png
48.268	200	17	1	17	154	stim154_inanimate_furniture_sofa_2.png
48.468	200	18	1	18	46	stim046_animate_human_child_2.png
48.668	200	19	1	19	142	stim142_inanimate_furniture_bed_2.png
48.868	200	20	1	20	176	stim176_inanimate_plants_tree_4.png
49.068	200	21	1	21	111	stim111_inanimate_clothing_jeans_3.png
49.268	200	22	1	22	186	stim186_inanimate_tools_hammer_2.png
49.468	200	23	1	23	148	stim148_inanimate_furniture_chair_4.png
49.668	200	24	1	24	6	stim006_animate_aquatic_fish_2.png
49.868	200	25	1	25	151	stim151_inanimate_furniture_closet_3.png
50.068	200	26	1	26	68	stim068_animate_insect_bug_4.png
50.268	200	27	1	27	80	stim080_animate_insect_grasshopper_4.png
50.468	200	28	1	28	108	stim108_inanimate_clothing_hat_4.png
50.668	200	29	1	29	49	stim049_animate_human_clown_1.png
50.868	200	30	1	30	47	stim047_animate_human_child_3.png
51.068	200	31	1	31	29	stim029_animate_bird_parrot_1.png
51.268	200	32	1	32	150	stim150_inanimate_furniture_closet_2.png
51.468	200	33	1	33	136	stim136_inanimate_fruits_pineapple_4.png
51.668	200	34	1	34	145	stim145_inanimate_furniture_chair_1.png
51.868	200	35	1	35	16	stim016_animate_aquatic_shark_4.png
52.068	200	36	1	36	84	stim084_animate_mammal_cow_4.png
52.268	200	37	1	37	197	stim197_inanimate_tools_wrench_1.png
52.468	200	38	1	38	86	stim086_animate_mammal_giraffe_2.png
52.668	200	39	1	39	67	stim067_animate_insect_bug_3.png
52.868	200	40	1	40	195	stim195_inanimate_tools_scissors_3.png
53.068	200	41	1	41	101	stim101_inanimate_clothing_gloves_1.png
53.268	200	42	1	42	174	stim174_inanimate_plants_tree_2.png
53.468	200	43	1	43	132	stim132_inanimate_fruits_grape_4.png
53.668	200	44	1	44	37	stim037_animate_bird_penguin_1.png
53.868	200	45	1	45	72	stim072_animate_insect_butterfly_4.png
54.068	200	46	1	46	70	stim070_animate_insect_butterfly_2.png
54.268	200	47	1	47	161	stim161_inanimate_plants_bush_1.png
54.468	200	48	1	48	194	stim194_inanimate_tools_scissors_2.png
54.668	200	49	1	49	179	stim179_inanimate_plants_tulip_3.png
54.868	200	50	1	50	88	stim088_animate_mammal_giraffe_4.png
55.068	200	51	1	51	137	stim137_inanimate_fruits_strawberry_1.png
55.268	200	52	1	52	9	stim009_animate_aquatic_seahorse_1.png
55.468	200	53	1	53	173	stim173_inanimate_plants_tree_1.png
55.668	200	54	1	54	65	stim065_animate_insect_bug_1.png
55.868	200	55	1	55	130	stim130_inanimate_fruits_grape_2.png
56.068	200	56	1	56	73	stim073_animate_insect_dragonfly_1.png
56.268	200	57	1	57	133	stim133_inanimate_fruits_pineapple_1.png
56.468	200	58	1	58	105	stim105_inanimate_clothing_hat_1.png
56.668	200	59	1	59	102	stim102_inanimate_clothing_gloves_2.png
56.868	200	60	1	60	184	stim184_inanimate_tools_broom_4.png
57.068	200	61	1	61	79	stim079_animate_insect_grasshopper_3.png
57.268	200	62	1	62	96	stim096_animate_mammal_monkey_4.png
57.468	200	63	1	63	182	stim182_inanimate_tools_broom_2.png
57.668	200	64	1	64	198	stim198_inanimate_tools_wrench_2.png
57.868	200	65	1	65	77	stim077_animate_insect_grasshopper_1.png
58.068	200	66	1	66	135	stim135_inanimate_fruits_pineapple_3.png
58.268	200	67	1	67	153	stim153_inanimate_furniture_sofa_1.png
58.468	200	68	1	68	110	stim110_inanimate_clothing_jeans_2.png
58.668	200	69	1	69	23	stim023_animate_bird_chicken_3.png
58.868	200	70	1	70	24	stim024_animate_bird_chicken_4.png
59.068	200	71	1	71	114	stim114_inanimate_clothing_shirt_2.png
59.268	200	72	1	72	92	stim092_animate_mammal_kangaroo_4.png
59.468	200	73	1	73	26	stim026_animate_bird_duck_2.png
59.668	200	74	1	74	56	stim056_animate_human_faces_4.png
59.868	200	75	1	75	100	stim100_animate_mammal_rhino_4.png
60.068	200	76	1	76	52	stim052_animate_human_clown_4.png
60.268	200	77	1	77	8	stim008_animate_aquatic_fish_4.png
60.468	200	78	1	78	119	stim119_inanimate_clothing_socks_3.png
60.668	200	79	1	79	178	stim178_inanimate_plants_tulip_2.png
60.868	200	80	1	80	128	stim128_inanimate_fruits_banana_4.png
61.068	200	81	1	81	66	stim066_animate_insect_bug_2.png
61.268	200	82	1	82	193	stim193_inanimate_tools_scissors_1.png
61.468	200	83	1	83	125	stim125_inanimate_fruits_banana_1.png
61.668	200	84	1	84	1	stim001_animate_aquatic_crab_1.png
61.868	200	85	1	85	152	stim152_inanimate_furniture_closet_4.png
62.068	200	86	1	86	59	stim059_animate_human_sports_3.png
62.268	200	87	1	87	25	stim025_animate_bird_duck_1.png
62.468	200	88	1	88	22	stim022_animate_bird_chicken_2.png
62.668	200	89	1	89	4	stim004_animate_aquatic_crab_4.png
62.868	200	90	1	90	155	stim155_inanimate_furniture_sofa_3.png
63.068	200	91	1	91	172	stim172_inanimate_plants_sunflower_4.png
63.268	200	92	1	92	45	stim045_animate_human_child_1.png
63.468	200	93	1	93	158	stim158_inanimate_furniture_table_2.png
63.668	200	94	1	94	43	stim043_animate_human_baby_3.png
63.868	200	95	1	95	183	stim183_inanimate_tools_broom_3.png
64.068	200	96	1	96	81	stim081_animate_mammal_cow_1.png
64.268	200	97	1	97	146	stim146_inanimate_furniture_chair_2.png
64.468	200	98	1	98	57	stim057_animate_human_sports_1.png
64.668	200	99	1	99	5	stim005_animate_aquatic_fish_1.png
64.868	200	100	1	100	149	stim149_inanimate_furniture_closet_1.png
65.068	200	101	1	101	187	stim187_inanimate_tools_hammer_3.png
65.268	200	102	1	102	18	stim018_animate_aquatic_shrimp_2.png
65.468	200	103	1	103	83	stim083_animate_mammal_cow_3.png
65.668	200	104	1	104	95	stim095_animate_mammal_monkey_3.png
65.868	200	105	1	105	121	stim121_inanimate_fruits_apple_1.png
