onset	duration	trialnr	blocknr	presentationnumber	stimnum	stim
38.452	200	1	1	1	144	stim144_inanimate_furniture_bed_4.png
38.652	200	2	1	2	3	stim003_animate_aquatic_crab_3.png
38.85	200	3	1	3	122	stim122_inanimate_fruits_apple_2.png
39.05	200	4	1	4	168	stim168_inanimate_plants_cactus_4.png
39.25	200	5	1	5	134	stim134_inanimate_fruits_pineapple_2.png
39.45	200	6	1	6	78	stim078_animate_insect_grasshopper_2.png
52.168	200	7	1	7	139	stim139_inanimate_fruits_strawberry_3.png
52.416	200	8	1	8	108	stim108_inanimate_clothing_hat_4.png
52.662	200	9	1	9	182	stim182_inanimate_tools_broom_2.png
52.908	200	10	1	10	60	stim060_animate_human_sports_4.png
53.154	200	11	1	11	25	stim025_animate_bird_duck_1.png
53.4	200	12	1	12	96	stim096_animate_mammal_monkey_4.png
53.646	200	13	1	13	159	stim159_inanimate_furniture_table_3.png
53.892	200	14	1	14	18	stim018_animate_aquatic_shrimp_2.png
54.138	200	15	1	15	87	stim087_animate_mammal_giraffe_3.png
54.384	200	16	1	16	165	stim165_inanimate_plants_cactus_1.png
54.63	200	17	1	17	66	stim066_animate_insect_bug_2.png
54.876	200	18	1	18	147	stim147_inanimate_furniture_chair_3.png
55.122	200	19	1	19	54	stim054_animate_human_faces_2.png
55.368	200	20	1	20	6	stim006_animate_aquatic_fish_2.png
55.616	200	21	1	21	183	stim183_inanimate_tools_broom_3.png
55.862	200	22	1	22	192	stim192_inanimate_tools_pan_4.png
56.108	200	23	1	23	14	stim014_animate_aquatic_shark_2.png
56.354	200	24	1	24	149	stim149_inanimate_furniture_closet_1.png
56.6	200	25	1	25	143	stim143_inanimate_furniture_bed_3.png
56.846	200	26	1	26	36	stim036_animate_bird_peacock_4.png
57.092	200	27	1	27	99	stim099_animate_mammal_rhino_3.png
57.338	200	28	1	28	8	stim008_animate_aquatic_fish_4.png
57.584	200	29	1	29	40	stim040_animate_bird_penguin_4.png
57.83	200	30	1	30	174	stim174_inanimate_plants_tree_2.png
58.076	200	31	1	31	64	stim064_animate_insect_ant_4.png
71.974	200	32	1	32	48	stim048_animate_human_child_4.png
72.184	200	33	1	33	190	stim190_inanimate_tools_pan_2.png
72.396	200	34	1	34	158	stim158_inanimate_furniture_table_2.png
72.606	200	35	1	35	51	stim051_animate_human_clown_3.png
72.816	200	36	1	36	200	stim200_inanimate_tools_wrench_4.png
73.028	200	37	1	37	56	stim056_animate_human_faces_4.png
73.238	200	38	1	38	114	stim114_inanimate_clothing_shirt_2.png
73.45	200	39	1	39	169	stim169_inanimate_plants_sunflower_1.png
73.66	200	40	1	40	171	stim171_inanimate_plants_sunflower_3.png
73.872	200	41	1	41	33	stim033_animate_bird_peacock_1.png
74.082	200	42	1	42	17	stim017_animate_aquatic_shrimp_1.png
74.294	200	43	1	43	55	stim055_animate_human_faces_3.png
74.504	200	44	1	44	135	stim135_inanimate_fruits_pineapple_3.png
74.716	200	45	1	45	47	stim047_animate_human_child_3.png
74.926	200	46	1	46	49	stim049_animate_human_clown_1.png
75.138	200	47	1	47	45	stim045_animate_human_child_1.png
75.348	200	48	1	48	35	stim035_animate_bird_peacock_3.png
75.558	200	49	1	49	141	stim141_inanimate_furniture_bed_1.png
75.77	200	50	1	50	128	stim128_inanimate_fruits_banana_4.png
75.98	200	51	1	51	93	stim093_animate_mammal_monkey_1.png
76.192	200	52	1	52	2	stim002_animate_aquatic_crab_2.png
76.402	200	53	1	53	9	stim009_animate_aquatic_seahorse_1.png
76.614	200	54	1	54	95	stim095_animate_mammal_monkey_3.png
76.824	200	55	1	55	1	stim001_animate_aquatic_crab_1.png
77.036	200	56	1	56	146	stim146_inanimate_furniture_chair_2.png
77.246	200	57	1	57	157	stim157_inanimate_furniture_table_1.png
77.458	200	58	1	58	142	stim142_inanimate_furniture_bed_2.png
77.668	200	59	1	59	26	stim026_animate_bird_duck_2.png
77.88	200	60	1	60	151	stim151_inanimate_furniture_closet_3.png
78.09	200	61	1	61	161	stim161_inanimate_plants_bush_1.png
78.3	200	62	1	62	150	stim150_inanimate_furniture_closet_2.png
78.512	200	63	1	63	198	stim198_inanimate_tools_wrench_2.png
78.722	200	64	1	64	189	stim189_inanimate_tools_pan_1.png
78.934	200	65	1	65	50	stim050_animate_human_clown_2.png
79.144	200	66	1	66	132	stim132_inanimate_fruits_grape_4.png
79.356	200	67	1	67	119	stim119_inanimate_clothing_socks_3.png
79.566	200	68	1	68	152	stim152_inanimate_furniture_closet_4.png
79.778	200	69	1	69	12	stim012_animate_aquatic_seahorse_4.png
79.988	200	70	1	70	167	stim167_inanimate_plants_cactus_3.png
80.2	200	71	1	71	156	stim156_inanimate_furniture_sofa_4.png
80.41	200	72	1	72	88	stim088_animate_mammal_giraffe_4.png
80.622	200	73	1	73	120	stim120_inanimate_clothing_socks_4.png
80.832	200	74	1	74	19	stim019_animate_aquatic_shrimp_3.png
81.042	200	75	1	75	177	stim177_inanimate_plants_tulip_1.png
81.254	200	76	1	76	197	stim197_inanimate_tools_wrench_1.png
81.464	200	77	1	77	39	stim039_animate_bird_penguin_3.png
81.676	200	78	1	78	127	stim127_inanimate_fruits_banana_3.png
81.886	200	79	1	79	75	stim075_animate_insect_dragonfly_3.png
82.098	200	80	1	80	160	stim160_inanimate_furniture_table_4.png
82.308	200	81	1	81	191	stim191_inanimate_tools_pan_3.png
82.52	200	82	1	82	126	stim126_inanimate_fruits_banana_2.png
82.73	200	83	1	83	117	stim117_inanimate_clothing_socks_1.png
82.942	200	84	1	84	188	stim188_inanimate_tools_hammer_4.png
83.152	200	85	1	85	4	stim004_animate_aquatic_crab_4.png
83.364	200	86	1	86	195	stim195_inanimate_tools_scissors_3.png
83.574	200	87	1	87	107	stim107_inanimate_clothing_hat_3.png
83.784	200	88	1	88	38	stim038_animate_bird_penguin_2.png
83.996	200	89	1	89	111	stim111_inanimate_clothing_jeans_3.png
84.206	200	90	1	90	184	stim184_inanimate_tools_broom_4.png
84.418	200	91	1	91	21	stim021_animate_bird_chicken_1.png
84.628	200	92	1	92	140	stim140_inanimate_fruits_strawberry_4.png
84.84	200	93	1	93	112	stim112_inanimate_clothing_jeans_4.png
85.05	200	94	1	94	185	stim185_inanimate_tools_hammer_1.png
85.262	200	95	1	95	7	stim007_animate_aquatic_fish_3.png
85.472	200	96	1	96	138	stim138_inanimate_fruits_strawberry_2.png
85.684	200	97	1	97	89	stim089_animate_mammal_kangaroo_1.png
85.894	200	98	1	98	37	stim037_animate_bird_penguin_1.png
86.106	200	99	1	99	115	stim115_inanimate_clothing_shirt_3.png
86.316	200	100	1	100	101	stim101_inanimate_clothing_gloves_1.png
86.526	200	101	1	101	166	stim166_inanimate_plants_cactus_2.png
86.738	200	102	1	102	32	stim032_animate_bird_parrot_4.png
86.948	200	103	1	103	92	stim092_animate_mammal_kangaroo_4.png
87.16	200	104	1	104	173	stim173_inanimate_plants_tree_1.png
87.37	200	105	1	105	193	stim193_inanimate_tools_scissors_1.png
87.582	200	106	1	106	62	stim062_animate_insect_ant_2.png
87.792	200	107	1	107	82	stim082_animate_mammal_cow_2.png
88.004	200	108	1	108	69	stim069_animate_insect_butterfly_1.png
