onset	duration	trialnr	blocknr	presentationnumber	stimnum	stim
76.414	200	1	1	1	174	stim174_inanimate_plants_tree_2.png
76.614	200	2	1	2	12	stim012_animate_aquatic_seahorse_4.png
76.814	200	3	1	3	134	stim134_inanimate_fruits_pineapple_2.png
77.014	200	4	1	4	31	stim031_animate_bird_parrot_3.png
77.214	200	5	1	5	131	stim131_inanimate_fruits_grape_3.png
77.414	200	6	1	6	52	stim052_animate_human_clown_4.png
77.614	200	7	1	7	101	stim101_inanimate_clothing_gloves_1.png
77.814	200	8	1	8	89	stim089_animate_mammal_kangaroo_1.png
78.014	200	9	1	9	136	stim136_inanimate_fruits_pineapple_4.png
78.214	200	10	1	10	75	stim075_animate_insect_dragonfly_3.png
78.414	200	11	1	11	150	stim150_inanimate_furniture_closet_2.png
78.614	200	12	1	12	38	stim038_animate_bird_penguin_2.png
78.814	200	13	1	13	153	stim153_inanimate_furniture_sofa_1.png
79.014	200	14	1	14	67	stim067_animate_insect_bug_3.png
79.214	200	15	1	15	28	stim028_animate_bird_duck_4.png
79.414	200	16	1	16	187	stim187_inanimate_tools_hammer_3.png
79.614	200	17	1	17	106	stim106_inanimate_clothing_hat_2.png
79.814	200	18	1	18	84	stim084_animate_mammal_cow_4.png
80.014	200	19	1	19	69	stim069_animate_insect_butterfly_1.png
80.214	200	20	1	20	186	stim186_inanimate_tools_hammer_2.png
80.414	200	21	1	21	183	stim183_inanimate_tools_broom_3.png
80.614	200	22	1	22	80	stim080_animate_insect_grasshopper_4.png
80.814	200	23	1	23	6	stim006_animate_aquatic_fish_2.png
81.014	200	24	1	24	146	stim146_inanimate_furniture_chair_2.png
81.214	200	25	1	25	159	stim159_inanimate_furniture_table_3.png
81.414	200	26	1	26	195	stim195_inanimate_tools_scissors_3.png
81.614	200	27	1	27	19	stim019_animate_aquatic_shrimp_3.png
81.814	200	28	1	28	175	stim175_inanimate_plants_tree_3.png
82.014	200	29	1	29	30	stim030_animate_bird_parrot_2.png
82.214	200	30	1	30	139	stim139_inanimate_fruits_strawberry_3.png
82.414	200	31	1	31	117	stim117_inanimate_clothing_socks_1.png
82.614	200	32	1	32	100	stim100_animate_mammal_rhino_4.png
82.814	200	33	1	33	200	stim200_inanimate_tools_wrench_4.png
83.014	200	34	1	34	26	stim026_animate_bird_duck_2.png
83.214	200	35	1	35	107	stim107_inanimate_clothing_hat_3.png
83.414	200	36	1	36	5	stim005_animate_aquatic_fish_1.png
83.614	200	37	1	37	167	stim167_inanimate_plants_cactus_3.png
83.814	200	38	1	38	149	stim149_inanimate_furniture_closet_1.png
84.014	200	39	1	39	109	stim109_inanimate_clothing_jeans_1.png
84.214	200	40	1	40	102	stim102_inanimate_clothing_gloves_2.png
84.414	200	41	1	41	113	stim113_inanimate_clothing_shirt_1.png
84.614	200	42	1	42	77	stim077_animate_insect_grasshopper_1.png
84.814	200	43	1	43	147	stim147_inanimate_furniture_chair_3.png
85.014	200	44	1	44	129	stim129_inanimate_fruits_grape_1.png
85.214	200	45	1	45	41	stim041_animate_human_baby_1.png
85.414	200	46	1	46	105	stim105_inanimate_clothing_hat_1.png
85.614	200	47	1	47	60	stim060_animate_human_sports_4.png
85.814	200	48	1	48	140	stim140_inanimate_fruits_strawberry_4.png
86.014	200	49	1	49	148	stim148_inanimate_furniture_chair_4.png
86.214	200	50	1	50	181	stim181_inanimate_tools_broom_1.png
86.414	200	51	1	51	54	stim054_animate_human_faces_2.png
86.614	200	52	1	52	169	stim169_inanimate_plants_sunflower_1.png
86.814	200	53	1	53	50	stim050_animate_human_clown_2.png
87.014	200	54	1	54	36	stim036_animate_bird_peacock_4.png
87.214	200	55	1	55	35	stim035_animate_bird_peacock_3.png
87.414	200	56	1	56	127	stim127_inanimate_fruits_banana_3.png
87.614	200	57	1	57	27	stim027_animate_bird_duck_3.png
87.814	200	58	1	58	141	stim141_inanimate_furniture_bed_1.png
88.014	200	59	1	59	118	stim118_inanimate_clothing_socks_2.png
88.214	200	60	1	60	2	stim002_animate_aquatic_crab_2.png
88.414	200	61	1	61	170	stim170_inanimate_plants_sunflower_2.png
88.614	200	62	1	62	123	stim123_inanimate_fruits_apple_3.png
88.814	200	63	1	63	197	stim197_inanimate_tools_wrench_1.png
89.014	200	64	1	64	198	stim198_inanimate_tools_wrench_2.png
89.214	200	65	1	65	171	stim171_inanimate_plants_sunflower_3.png
89.414	200	66	1	66	157	stim157_inanimate_furniture_table_1.png
89.614	200	67	1	67	145	stim145_inanimate_furniture_chair_1.png
89.814	200	68	1	68	95	stim095_animate_mammal_monkey_3.png
90.014	200	69	1	69	110	stim110_inanimate_clothing_jeans_2.png
90.214	200	70	1	70	47	stim047_animate_human_child_3.png
90.414	200	71	1	71	1	stim001_animate_aquatic_crab_1.png
90.614	200	72	1	72	63	stim063_animate_insect_ant_3.png
90.814	200	73	1	73	24	stim024_animate_bird_chicken_4.png
91.014	200	74	1	74	4	stim004_animate_aquatic_crab_4.png
91.214	200	75	1	75	154	stim154_inanimate_furniture_sofa_2.png
91.414	200	76	1	76	49	stim049_animate_human_clown_1.png
91.614	200	77	1	77	58	stim058_animate_human_sports_2.png
91.814	200	78	1	78	15	stim015_animate_aquatic_shark_3.png
92.014	200	79	1	79	87	stim087_animate_mammal_giraffe_3.png
92.214	200	80	1	80	91	stim091_animate_mammal_kangaroo_3.png
92.414	200	81	1	81	180	stim180_inanimate_plants_tulip_4.png
