onset	duration	trialnr	blocknr	presentationnumber	stimnum	stim
44.944	200	1	1	1	128	stim128_inanimate_fruits_banana_4.png
45.144	200	2	1	2	69	stim069_animate_insect_butterfly_1.png
45.344	200	3	1	3	94	stim094_animate_mammal_monkey_2.png
45.544	200	4	1	4	164	stim164_inanimate_plants_bush_4.png
45.744	200	5	1	5	63	stim063_animate_insect_ant_3.png
45.944	200	6	1	6	178	stim178_inanimate_plants_tulip_2.png
46.144	200	7	1	7	122	stim122_inanimate_fruits_apple_2.png
46.344	200	8	1	8	85	stim085_animate_mammal_giraffe_1.png
46.544	200	9	1	9	22	stim022_animate_bird_chicken_2.png
46.744	200	10	1	10	138	stim138_inanimate_fruits_strawberry_2.png
46.944	200	11	1	11	82	stim082_animate_mammal_cow_2.png
47.144	200	12	1	12	58	stim058_animate_human_sports_2.png
47.344	200	13	1	13	174	stim174_inanimate_plants_tree_2.png
47.544	200	14	1	14	143	stim143_inanimate_furniture_bed_3.png
47.744	200	15	1	15	192	stim192_inanimate_tools_pan_4.png
47.944	200	16	1	16	40	stim040_animate_bird_penguin_4.png
48.144	200	17	1	17	89	stim089_animate_mammal_kangaroo_1.png
48.344	200	18	1	18	26	stim026_animate_bird_duck_2.png
48.544	200	19	1	19	184	stim184_inanimate_tools_broom_4.png
48.744	200	20	1	20	190	stim190_inanimate_tools_pan_2.png
48.944	200	21	1	21	57	stim057_animate_human_sports_1.png
49.144	200	22	1	22	49	stim049_animate_human_clown_1.png
49.344	200	23	1	23	18	stim018_animate_aquatic_shrimp_2.png
49.544	200	24	1	24	193	stim193_inanimate_tools_scissors_1.png
49.744	200	25	1	25	155	stim155_inanimate_furniture_sofa_3.png
49.944	200	26	1	26	156	stim156_inanimate_furniture_sofa_4.png
50.144	200	27	1	27	110	stim110_inanimate_clothing_jeans_2.png
50.344	200	28	1	28	163	stim163_inanimate_plants_bush_3.png
50.544	200	29	1	29	23	stim023_animate_bird_chicken_3.png
50.744	200	30	1	30	17	stim017_animate_aquatic_shrimp_1.png
50.944	200	31	1	31	176	stim176_inanimate_plants_tree_4.png
51.144	200	32	1	32	86	stim086_animate_mammal_giraffe_2.png
51.344	200	33	1	33	165	stim165_inanimate_plants_cactus_1.png
51.544	200	34	1	34	111	stim111_inanimate_clothing_jeans_3.png
51.744	200	35	1	35	2	stim002_animate_aquatic_crab_2.png
51.944	200	36	1	36	59	stim059_animate_human_sports_3.png
52.144	200	37	1	37	87	stim087_animate_mammal_giraffe_3.png
52.344	200	38	1	38	199	stim199_inanimate_tools_wrench_3.png
52.544	200	39	1	39	112	stim112_inanimate_clothing_jeans_4.png
52.744	200	40	1	40	28	stim028_animate_bird_duck_4.png
52.944	200	41	1	41	52	stim052_animate_human_clown_4.png
53.144	200	42	1	42	114	stim114_inanimate_clothing_shirt_2.png
53.344	200	43	1	43	70	stim070_animate_insect_butterfly_2.png
53.544	200	44	1	44	149	stim149_inanimate_furniture_closet_1.png
53.744	200	45	1	45	118	stim118_inanimate_clothing_socks_2.png
53.944	200	46	1	46	33	stim033_animate_bird_peacock_1.png
54.144	200	47	1	47	158	stim158_inanimate_furniture_table_2.png
54.344	200	48	1	48	54	stim054_animate_human_faces_2.png
54.544	200	49	1	49	137	stim137_inanimate_fruits_strawberry_1.png
54.744	200	50	1	50	157	stim157_inanimate_furniture_table_1.png
54.944	200	51	1	51	32	stim032_animate_bird_parrot_4.png
55.144	200	52	1	52	106	stim106_inanimate_clothing_hat_2.png
55.344	200	53	1	53	31	stim031_animate_bird_parrot_3.png
55.544	200	54	1	54	140	stim140_inanimate_fruits_strawberry_4.png
55.744	200	55	1	55	200	stim200_inanimate_tools_wrench_4.png
55.944	200	56	1	56	188	stim188_inanimate_tools_hammer_4.png
56.144	200	57	1	57	133	stim133_inanimate_fruits_pineapple_1.png
56.344	200	58	1	58	152	stim152_inanimate_furniture_closet_4.png
56.544	200	59	1	59	170	stim170_inanimate_plants_sunflower_2.png
56.744	200	60	1	60	146	stim146_inanimate_furniture_chair_2.png
56.944	200	61	1	61	144	stim144_inanimate_furniture_bed_4.png
57.144	200	62	1	62	77	stim077_animate_insect_grasshopper_1.png
57.344	200	63	1	63	24	stim024_animate_bird_chicken_4.png
57.544	200	64	1	64	95	stim095_animate_mammal_monkey_3.png
57.744	200	65	1	65	147	stim147_inanimate_furniture_chair_3.png
57.944	200	66	1	66	39	stim039_animate_bird_penguin_3.png
58.144	200	67	1	67	166	stim166_inanimate_plants_cactus_2.png
58.344	200	68	1	68	92	stim092_animate_mammal_kangaroo_4.png
58.544	200	69	1	69	3	stim003_animate_aquatic_crab_3.png
58.744	200	70	1	70	151	stim151_inanimate_furniture_closet_3.png
58.944	200	71	1	71	194	stim194_inanimate_tools_scissors_2.png
59.144	200	72	1	72	189	stim189_inanimate_tools_pan_1.png
59.344	200	73	1	73	42	stim042_animate_human_baby_2.png
59.544	200	74	1	74	93	stim093_animate_mammal_monkey_1.png
59.744	200	75	1	75	74	stim074_animate_insect_dragonfly_2.png
59.944	200	76	1	76	13	stim013_animate_aquatic_shark_1.png
60.144	200	77	1	77	108	stim108_inanimate_clothing_hat_4.png
60.344	200	78	1	78	195	stim195_inanimate_tools_scissors_3.png
60.544	200	79	1	79	142	stim142_inanimate_furniture_bed_2.png
60.744	200	80	1	80	179	stim179_inanimate_plants_tulip_3.png
60.944	200	81	1	81	104	stim104_inanimate_clothing_gloves_4.png
61.144	200	82	1	82	150	stim150_inanimate_furniture_closet_2.png
61.344	200	83	1	83	44	stim044_animate_human_baby_4.png
61.544	200	84	1	84	5	stim005_animate_aquatic_fish_1.png
61.744	200	85	1	85	81	stim081_animate_mammal_cow_1.png
63.192	200	86	1	86	67	stim067_animate_insect_bug_3.png
63.392	200	87	1	87	7	stim007_animate_aquatic_fish_3.png
63.592	200	88	1	88	145	stim145_inanimate_furniture_chair_1.png
63.792	200	89	1	89	11	stim011_animate_aquatic_seahorse_3.png
63.992	200	90	1	90	83	stim083_animate_mammal_cow_3.png
64.192	200	91	1	91	148	stim148_inanimate_furniture_chair_4.png
64.392	200	92	1	92	88	stim088_animate_mammal_giraffe_4.png
64.592	200	93	1	93	34	stim034_animate_bird_peacock_2.png
64.792	200	94	1	94	68	stim068_animate_insect_bug_4.png
64.994	200	95	1	95	153	stim153_inanimate_furniture_sofa_1.png
65.194	200	96	1	96	60	stim060_animate_human_sports_4.png
65.394	200	97	1	97	126	stim126_inanimate_fruits_banana_2.png
