onset	duration	trialnr	blocknr	presentationnumber	stimnum	stim
33.022	200	1	1	1	59	stim059_animate_human_sports_3.png
33.226	200	2	1	2	95	stim095_animate_mammal_monkey_3.png
33.43	200	3	1	3	97	stim097_animate_mammal_rhino_1.png
33.634	200	4	1	4	33	stim033_animate_bird_peacock_1.png
33.84	200	5	1	5	50	stim050_animate_human_clown_2.png
34.044	200	6	1	6	181	stim181_inanimate_tools_broom_1.png
34.248	200	7	1	7	12	stim012_animate_aquatic_seahorse_4.png
34.452	200	8	1	8	22	stim022_animate_bird_chicken_2.png
34.656	200	9	1	9	36	stim036_animate_bird_peacock_4.png
34.86	200	10	1	10	64	stim064_animate_insect_ant_4.png
35.064	200	11	1	11	130	stim130_inanimate_fruits_grape_2.png
35.268	200	12	1	12	54	stim054_animate_human_faces_2.png
35.472	200	13	1	13	103	stim103_inanimate_clothing_gloves_3.png
35.678	200	14	1	14	165	stim165_inanimate_plants_cactus_1.png
35.882	200	15	1	15	8	stim008_animate_aquatic_fish_4.png
36.086	200	16	1	16	118	stim118_inanimate_clothing_socks_2.png
36.29	200	17	1	17	125	stim125_inanimate_fruits_banana_1.png
36.494	200	18	1	18	117	stim117_inanimate_clothing_socks_1.png
36.698	200	19	1	19	100	stim100_animate_mammal_rhino_4.png
36.902	200	20	1	20	127	stim127_inanimate_fruits_banana_3.png
37.106	200	21	1	21	147	stim147_inanimate_furniture_chair_3.png
37.31	200	22	1	22	196	stim196_inanimate_tools_scissors_4.png
37.516	200	23	1	23	104	stim104_inanimate_clothing_gloves_4.png
37.72	200	24	1	24	23	stim023_animate_bird_chicken_3.png
37.924	200	25	1	25	184	stim184_inanimate_tools_broom_4.png
38.128	200	26	1	26	60	stim060_animate_human_sports_4.png
38.332	200	27	1	27	6	stim006_animate_aquatic_fish_2.png
38.536	200	28	1	28	69	stim069_animate_insect_butterfly_1.png
38.74	200	29	1	29	134	stim134_inanimate_fruits_pineapple_2.png
38.944	200	30	1	30	105	stim105_inanimate_clothing_hat_1.png
39.148	200	31	1	31	122	stim122_inanimate_fruits_apple_2.png
39.354	200	32	1	32	98	stim098_animate_mammal_rhino_2.png
39.558	200	33	1	33	30	stim030_animate_bird_parrot_2.png
39.762	200	34	1	34	67	stim067_animate_insect_bug_3.png
39.966	200	35	1	35	25	stim025_animate_bird_duck_1.png
40.17	200	36	1	36	17	stim017_animate_aquatic_shrimp_1.png
40.374	200	37	1	37	99	stim099_animate_mammal_rhino_3.png
40.578	200	38	1	38	159	stim159_inanimate_furniture_table_3.png
40.782	200	39	1	39	198	stim198_inanimate_tools_wrench_2.png
40.986	200	40	1	40	28	stim028_animate_bird_duck_4.png
41.192	200	41	1	41	15	stim015_animate_aquatic_shark_3.png
41.396	200	42	1	42	87	stim087_animate_mammal_giraffe_3.png
41.6	200	43	1	43	61	stim061_animate_insect_ant_1.png
41.804	200	44	1	44	177	stim177_inanimate_plants_tulip_1.png
42.008	200	45	1	45	128	stim128_inanimate_fruits_banana_4.png
42.212	200	46	1	46	133	stim133_inanimate_fruits_pineapple_1.png
42.416	200	47	1	47	189	stim189_inanimate_tools_pan_1.png
42.62	200	48	1	48	149	stim149_inanimate_furniture_closet_1.png
42.824	200	49	1	49	37	stim037_animate_bird_penguin_1.png
43.03	200	50	1	50	187	stim187_inanimate_tools_hammer_3.png
43.234	200	51	1	51	139	stim139_inanimate_fruits_strawberry_3.png
43.438	200	52	1	52	10	stim010_animate_aquatic_seahorse_2.png
43.642	200	53	1	53	126	stim126_inanimate_fruits_banana_2.png
43.846	200	54	1	54	179	stim179_inanimate_plants_tulip_3.png
44.05	200	55	1	55	38	stim038_animate_bird_penguin_2.png
44.254	200	56	1	56	183	stim183_inanimate_tools_broom_3.png
44.458	200	57	1	57	114	stim114_inanimate_clothing_shirt_2.png
44.662	200	58	1	58	74	stim074_animate_insect_dragonfly_2.png
44.868	200	59	1	59	92	stim092_animate_mammal_kangaroo_4.png
45.072	200	60	1	60	110	stim110_inanimate_clothing_jeans_2.png
45.276	200	61	1	61	35	stim035_animate_bird_peacock_3.png
45.48	200	62	1	62	41	stim041_animate_human_baby_1.png
45.684	200	63	1	63	166	stim166_inanimate_plants_cactus_2.png
45.888	200	64	1	64	137	stim137_inanimate_fruits_strawberry_1.png
46.092	200	65	1	65	81	stim081_animate_mammal_cow_1.png
46.296	200	66	1	66	142	stim142_inanimate_furniture_bed_2.png
46.5	200	67	1	67	195	stim195_inanimate_tools_scissors_3.png
46.706	200	68	1	68	129	stim129_inanimate_fruits_grape_1.png
46.91	200	69	1	69	51	stim051_animate_human_clown_3.png
47.114	200	70	1	70	80	stim080_animate_insect_grasshopper_4.png
47.318	200	71	1	71	39	stim039_animate_bird_penguin_3.png
47.522	200	72	1	72	135	stim135_inanimate_fruits_pineapple_3.png
47.726	200	73	1	73	73	stim073_animate_insect_dragonfly_1.png
47.93	200	74	1	74	66	stim066_animate_insect_bug_2.png
48.134	200	75	1	75	85	stim085_animate_mammal_giraffe_1.png
48.338	200	76	1	76	153	stim153_inanimate_furniture_sofa_1.png
48.544	200	77	1	77	178	stim178_inanimate_plants_tulip_2.png
48.748	200	78	1	78	116	stim116_inanimate_clothing_shirt_4.png
48.952	200	79	1	79	141	stim141_inanimate_furniture_bed_1.png
49.156	200	80	1	80	65	stim065_animate_insect_bug_1.png
49.36	200	81	1	81	145	stim145_inanimate_furniture_chair_1.png
49.564	200	82	1	82	90	stim090_animate_mammal_kangaroo_2.png
49.768	200	83	1	83	70	stim070_animate_insect_butterfly_2.png
49.972	200	84	1	84	29	stim029_animate_bird_parrot_1.png
50.176	200	85	1	85	45	stim045_animate_human_child_1.png
50.382	200	86	1	86	32	stim032_animate_bird_parrot_4.png
50.586	200	87	1	87	2	stim002_animate_aquatic_crab_2.png
50.79	200	88	1	88	146	stim146_inanimate_furniture_chair_2.png
50.994	200	89	1	89	44	stim044_animate_human_baby_4.png
51.198	200	90	1	90	120	stim120_inanimate_clothing_socks_4.png
51.402	200	91	1	91	140	stim140_inanimate_fruits_strawberry_4.png
51.606	200	92	1	92	5	stim005_animate_aquatic_fish_1.png
51.81	200	93	1	93	55	stim055_animate_human_faces_3.png
52.016	200	94	1	94	197	stim197_inanimate_tools_wrench_1.png
52.22	200	95	1	95	49	stim049_animate_human_clown_1.png
52.424	200	96	1	96	190	stim190_inanimate_tools_pan_2.png
52.628	200	97	1	97	91	stim091_animate_mammal_kangaroo_3.png
