onset	duration	trialnr	blocknr	presentationnumber	stimnum	stim
24.962	200	1	1	1	15	stim015_animate_aquatic_shark_3.png
25.162	200	2	1	2	24	stim024_animate_bird_chicken_4.png
25.362	200	3	1	3	22	stim022_animate_bird_chicken_2.png
25.562	200	4	1	4	93	stim093_animate_mammal_monkey_1.png
25.762	200	5	1	5	44	stim044_animate_human_baby_4.png
25.962	200	6	1	6	189	stim189_inanimate_tools_pan_1.png
26.162	200	7	1	7	172	stim172_inanimate_plants_sunflower_4.png
26.362	200	8	1	8	79	stim079_animate_insect_grasshopper_3.png
26.562	200	9	1	9	65	stim065_animate_insect_bug_1.png
26.762	200	10	1	10	156	stim156_inanimate_furniture_sofa_4.png
26.962	200	11	1	11	55	stim055_animate_human_faces_3.png
27.162	200	12	1	12	191	stim191_inanimate_tools_pan_3.png
27.362	200	13	1	13	10	stim010_animate_aquatic_seahorse_2.png
27.562	200	14	1	14	149	stim149_inanimate_furniture_closet_1.png
27.762	200	15	1	15	175	stim175_inanimate_plants_tree_3.png
27.962	200	16	1	16	41	stim041_animate_human_baby_1.png
28.162	200	17	1	17	111	stim111_inanimate_clothing_jeans_3.png
28.362	200	18	1	18	164	stim164_inanimate_plants_bush_4.png
28.562	200	19	1	19	101	stim101_inanimate_clothing_gloves_1.png
28.762	200	20	1	20	131	stim131_inanimate_fruits_grape_3.png
28.962	200	21	1	21	96	stim096_animate_mammal_monkey_4.png
29.162	200	22	1	22	140	stim140_inanimate_fruits_strawberry_4.png
29.362	200	23	1	23	114	stim114_inanimate_clothing_shirt_2.png
29.562	200	24	1	24	129	stim129_inanimate_fruits_grape_1.png
29.762	200	25	1	25	69	stim069_animate_insect_butterfly_1.png
29.962	200	26	1	26	188	stim188_inanimate_tools_hammer_4.png
30.162	200	27	1	27	8	stim008_animate_aquatic_fish_4.png
30.362	200	28	1	28	94	stim094_animate_mammal_monkey_2.png
30.562	200	29	1	29	120	stim120_inanimate_clothing_socks_4.png
30.762	200	30	1	30	82	stim082_animate_mammal_cow_2.png
30.962	200	31	1	31	98	stim098_animate_mammal_rhino_2.png
31.162	200	32	1	32	109	stim109_inanimate_clothing_jeans_1.png
31.362	200	33	1	33	135	stim135_inanimate_fruits_pineapple_3.png
31.562	200	34	1	34	43	stim043_animate_human_baby_3.png
31.762	200	35	1	35	144	stim144_inanimate_furniture_bed_4.png
31.962	200	36	1	36	46	stim046_animate_human_child_2.png
32.162	200	37	1	37	61	stim061_animate_insect_ant_1.png
32.362	200	38	1	38	60	stim060_animate_human_sports_4.png
32.562	200	39	1	39	7	stim007_animate_aquatic_fish_3.png
32.762	200	40	1	40	165	stim165_inanimate_plants_cactus_1.png
32.962	200	41	1	41	84	stim084_animate_mammal_cow_4.png
33.162	200	42	1	42	45	stim045_animate_human_child_1.png
33.362	200	43	1	43	35	stim035_animate_bird_peacock_3.png
33.562	200	44	1	44	181	stim181_inanimate_tools_broom_1.png
33.762	200	45	1	45	157	stim157_inanimate_furniture_table_1.png
