onset	duration	trialnr	blocknr	presentationnumber	stimnum	stim
40.722	200	1	1	1	97	stim097_animate_mammal_rhino_1.png
40.922	200	2	1	2	197	stim197_inanimate_tools_wrench_1.png
41.122	200	3	1	3	4	stim004_animate_aquatic_crab_4.png
41.322	200	4	1	4	55	stim055_animate_human_faces_3.png
41.522	200	5	1	5	79	stim079_animate_insect_grasshopper_3.png
41.722	200	6	1	6	163	stim163_inanimate_plants_bush_3.png
41.922	200	7	1	7	122	stim122_inanimate_fruits_apple_2.png
42.122	200	8	1	8	11	stim011_animate_aquatic_seahorse_3.png
42.322	200	9	1	9	66	stim066_animate_insect_bug_2.png
42.522	200	10	1	10	9	stim009_animate_aquatic_seahorse_1.png
42.722	200	11	1	11	196	stim196_inanimate_tools_scissors_4.png
42.922	200	12	1	12	145	stim145_inanimate_furniture_chair_1.png
43.122	200	13	1	13	109	stim109_inanimate_clothing_jeans_1.png
43.322	200	14	1	14	25	stim025_animate_bird_duck_1.png
43.522	200	15	1	15	151	stim151_inanimate_furniture_closet_3.png
43.722	200	16	1	16	32	stim032_animate_bird_parrot_4.png
43.922	200	17	1	17	148	stim148_inanimate_furniture_chair_4.png
44.122	200	18	1	18	176	stim176_inanimate_plants_tree_4.png
44.322	200	19	1	19	51	stim051_animate_human_clown_3.png
44.522	200	20	1	20	132	stim132_inanimate_fruits_grape_4.png
44.722	200	21	1	21	160	stim160_inanimate_furniture_table_4.png
44.922	200	22	1	22	81	stim081_animate_mammal_cow_1.png
45.122	200	23	1	23	47	stim047_animate_human_child_3.png
45.322	200	24	1	24	141	stim141_inanimate_furniture_bed_1.png
45.522	200	25	1	25	92	stim092_animate_mammal_kangaroo_4.png
45.722	200	26	1	26	181	stim181_inanimate_tools_broom_1.png
45.922	200	27	1	27	121	stim121_inanimate_fruits_apple_1.png
46.122	200	28	1	28	135	stim135_inanimate_fruits_pineapple_3.png
46.322	200	29	1	29	27	stim027_animate_bird_duck_3.png
46.522	200	30	1	30	195	stim195_inanimate_tools_scissors_3.png
46.722	200	31	1	31	26	stim026_animate_bird_duck_2.png
46.922	200	32	1	32	154	stim154_inanimate_furniture_sofa_2.png
47.122	200	33	1	33	150	stim150_inanimate_furniture_closet_2.png
47.322	200	34	1	34	183	stim183_inanimate_tools_broom_3.png
47.522	200	35	1	35	107	stim107_inanimate_clothing_hat_3.png
47.722	200	36	1	36	91	stim091_animate_mammal_kangaroo_3.png
47.922	200	37	1	37	49	stim049_animate_human_clown_1.png
48.122	200	38	1	38	42	stim042_animate_human_baby_2.png
48.322	200	39	1	39	159	stim159_inanimate_furniture_table_3.png
48.522	200	40	1	40	118	stim118_inanimate_clothing_socks_2.png
48.722	200	41	1	41	19	stim019_animate_aquatic_shrimp_3.png
48.922	200	42	1	42	180	stim180_inanimate_plants_tulip_4.png
49.122	200	43	1	43	104	stim104_inanimate_clothing_gloves_4.png
49.322	200	44	1	44	189	stim189_inanimate_tools_pan_1.png
49.522	200	45	1	45	18	stim018_animate_aquatic_shrimp_2.png
49.722	200	46	1	46	175	stim175_inanimate_plants_tree_3.png
49.922	200	47	1	47	33	stim033_animate_bird_peacock_1.png
50.122	200	48	1	48	193	stim193_inanimate_tools_scissors_1.png
50.322	200	49	1	49	139	stim139_inanimate_fruits_strawberry_3.png
50.522	200	50	1	50	45	stim045_animate_human_child_1.png
50.722	200	51	1	51	20	stim020_animate_aquatic_shrimp_4.png
