onset	duration	trialnr	blocknr	presentationnumber	stimnum	stim
49.38	200	1	1	1	160	stim160_inanimate_furniture_table_4.png
49.58	200	2	1	2	66	stim066_animate_insect_bug_2.png
49.78	200	3	1	3	190	stim190_inanimate_tools_pan_2.png
49.98	200	4	1	4	92	stim092_animate_mammal_kangaroo_4.png
50.18	200	5	1	5	177	stim177_inanimate_plants_tulip_1.png
50.38	200	6	1	6	198	stim198_inanimate_tools_wrench_2.png
50.58	200	7	1	7	167	stim167_inanimate_plants_cactus_3.png
50.78	200	8	1	8	136	stim136_inanimate_fruits_pineapple_4.png
50.98	200	9	1	9	8	stim008_animate_aquatic_fish_4.png
51.18	200	10	1	10	120	stim120_inanimate_clothing_socks_4.png
51.38	200	11	1	11	64	stim064_animate_insect_ant_4.png
51.58	200	12	1	12	194	stim194_inanimate_tools_scissors_2.png
51.78	200	13	1	13	14	stim014_animate_aquatic_shark_2.png
51.98	200	14	1	14	41	stim041_animate_human_baby_1.png
52.18	200	15	1	15	29	stim029_animate_bird_parrot_1.png
52.38	200	16	1	16	96	stim096_animate_mammal_monkey_4.png
52.58	200	17	1	17	121	stim121_inanimate_fruits_apple_1.png
52.78	200	18	1	18	195	stim195_inanimate_tools_scissors_3.png
52.98	200	19	1	19	98	stim098_animate_mammal_rhino_2.png
53.18	200	20	1	20	140	stim140_inanimate_fruits_strawberry_4.png
53.38	200	21	1	21	27	stim027_animate_bird_duck_3.png
53.58	200	22	1	22	147	stim147_inanimate_furniture_chair_3.png
53.78	200	23	1	23	183	stim183_inanimate_tools_broom_3.png
53.98	200	24	1	24	4	stim004_animate_aquatic_crab_4.png
54.18	200	25	1	25	56	stim056_animate_human_faces_4.png
54.38	200	26	1	26	105	stim105_inanimate_clothing_hat_1.png
54.58	200	27	1	27	72	stim072_animate_insect_butterfly_4.png
54.78	200	28	1	28	47	stim047_animate_human_child_3.png
54.98	200	29	1	29	100	stim100_animate_mammal_rhino_4.png
55.18	200	30	1	30	187	stim187_inanimate_tools_hammer_3.png
55.38	200	31	1	31	19	stim019_animate_aquatic_shrimp_3.png
55.58	200	32	1	32	36	stim036_animate_bird_peacock_4.png
55.78	200	33	1	33	159	stim159_inanimate_furniture_table_3.png
55.98	200	34	1	34	168	stim168_inanimate_plants_cactus_4.png
56.18	200	35	1	35	114	stim114_inanimate_clothing_shirt_2.png
56.38	200	36	1	36	33	stim033_animate_bird_peacock_1.png
56.58	200	37	1	37	34	stim034_animate_bird_peacock_2.png
56.78	200	38	1	38	1	stim001_animate_aquatic_crab_1.png
56.98	200	39	1	39	2	stim002_animate_aquatic_crab_2.png
57.18	200	40	1	40	54	stim054_animate_human_faces_2.png
57.38	200	41	1	41	176	stim176_inanimate_plants_tree_4.png
57.58	200	42	1	42	43	stim043_animate_human_baby_3.png
57.78	200	43	1	43	189	stim189_inanimate_tools_pan_1.png
57.98	200	44	1	44	75	stim075_animate_insect_dragonfly_3.png
58.18	200	45	1	45	81	stim081_animate_mammal_cow_1.png
58.38	200	46	1	46	51	stim051_animate_human_clown_3.png
58.58	200	47	1	47	139	stim139_inanimate_fruits_strawberry_3.png
58.78	200	48	1	48	53	stim053_animate_human_faces_1.png
