onset	duration	trialnr	blocknr	presentationnumber	stimnum	stim
49.606	200	1	1	1	61	stim061_animate_insect_ant_1.png
49.806	200	2	1	2	78	stim078_animate_insect_grasshopper_2.png
50.006	200	3	1	3	27	stim027_animate_bird_duck_3.png
50.206	200	4	1	4	185	stim185_inanimate_tools_hammer_1.png
50.406	200	5	1	5	102	stim102_inanimate_clothing_gloves_2.png
50.606	200	6	1	6	123	stim123_inanimate_fruits_apple_3.png
50.806	200	7	1	7	40	stim040_animate_bird_penguin_4.png
51.006	200	8	1	8	24	stim024_animate_bird_chicken_4.png
51.206	200	9	1	9	18	stim018_animate_aquatic_shrimp_2.png
51.406	200	10	1	10	6	stim006_animate_aquatic_fish_2.png
51.606	200	11	1	11	103	stim103_inanimate_clothing_gloves_3.png
51.806	200	12	1	12	141	stim141_inanimate_furniture_bed_1.png
52.006	200	13	1	13	75	stim075_animate_insect_dragonfly_3.png
52.206	200	14	1	14	16	stim016_animate_aquatic_shark_4.png
52.406	200	15	1	15	57	stim057_animate_human_sports_1.png
52.606	200	16	1	16	134	stim134_inanimate_fruits_pineapple_2.png
52.806	200	17	1	17	138	stim138_inanimate_fruits_strawberry_2.png
53.006	200	18	1	18	93	stim093_animate_mammal_monkey_1.png
53.206	200	19	1	19	71	stim071_animate_insect_butterfly_3.png
53.406	200	20	1	20	45	stim045_animate_human_child_1.png
53.606	200	21	1	21	28	stim028_animate_bird_duck_4.png
53.806	200	22	1	22	68	stim068_animate_insect_bug_4.png
54.006	200	23	1	23	55	stim055_animate_human_faces_3.png
54.206	200	24	1	24	7	stim007_animate_aquatic_fish_3.png
54.406	200	25	1	25	165	stim165_inanimate_plants_cactus_1.png
54.606	200	26	1	26	67	stim067_animate_insect_bug_3.png
54.806	200	27	1	27	70	stim070_animate_insect_butterfly_2.png
55.006	200	28	1	28	50	stim050_animate_human_clown_2.png
55.206	200	29	1	29	43	stim043_animate_human_baby_3.png
55.406	200	30	1	30	80	stim080_animate_insect_grasshopper_4.png
55.606	200	31	1	31	188	stim188_inanimate_tools_hammer_4.png
55.806	200	32	1	32	161	stim161_inanimate_plants_bush_1.png
56.006	200	33	1	33	96	stim096_animate_mammal_monkey_4.png
56.206	200	34	1	34	23	stim023_animate_bird_chicken_3.png
56.406	200	35	1	35	156	stim156_inanimate_furniture_sofa_4.png
56.606	200	36	1	36	87	stim087_animate_mammal_giraffe_3.png
56.806	200	37	1	37	100	stim100_animate_mammal_rhino_4.png
57.006	200	38	1	38	130	stim130_inanimate_fruits_grape_2.png
57.206	200	39	1	39	64	stim064_animate_insect_ant_4.png
57.406	200	40	1	40	46	stim046_animate_human_child_2.png
57.606	200	41	1	41	162	stim162_inanimate_plants_bush_2.png
57.806	200	42	1	42	122	stim122_inanimate_fruits_apple_2.png
58.006	200	43	1	43	72	stim072_animate_insect_butterfly_4.png
58.206	200	44	1	44	167	stim167_inanimate_plants_cactus_3.png
58.406	200	45	1	45	189	stim189_inanimate_tools_pan_1.png
58.606	200	46	1	46	77	stim077_animate_insect_grasshopper_1.png
58.806	200	47	1	47	2	stim002_animate_aquatic_crab_2.png
59.006	200	48	1	48	170	stim170_inanimate_plants_sunflower_2.png
59.206	200	49	1	49	147	stim147_inanimate_furniture_chair_3.png
59.406	200	50	1	50	171	stim171_inanimate_plants_sunflower_3.png
59.606	200	51	1	51	131	stim131_inanimate_fruits_grape_3.png
